OPEN,HIGH,LOW,CLOSE,Volume,Dividends,Stock Splits,CODES,DATES,POSITIONS,COST,ASSETS
106.54,106.76,106.09,106.36,21353300,0.0,0,QQQ,2016-04-15,494.0,37729.49999999997,52630.76
106.05,106.96,105.98,106.92,17126100,0.0,0,QQQ,2016-04-18,496.0,37941.59999999997,52600.799999999996
107.13,107.13,105.63,106.27,42481400,0.0,0,QQQ,2016-04-19,496.0,37941.59999999997,53136.479999999996
106.27,106.85,105.9,106.36,18078300,0.0,0,QQQ,2016-04-20,496.0,37941.59999999997,52709.92
106.3,106.75,105.89,106.37,20216000,0.0,0,QQQ,2016-04-21,496.0,37941.59999999997,52724.799999999996
104.98,105.47,103.93,104.76,39074000,0.0,0,QQQ,2016-04-22,496.0,37941.59999999997,52070.08
104.44,104.77,104.25,104.76,14351900,0.0,0,QQQ,2016-04-25,498.0,38150.47999999997,52011.119999999995
104.98,105.15,103.93,104.25,19118300,0.0,0,QQQ,2016-04-26,498.0,38150.47999999997,52280.04
103.18,103.66,102.56,103.41,33059800,0.0,0,QQQ,2016-04-27,498.0,38150.47999999997,51383.64000000001
103.53,104.14,101.96,102.17,29818200,0.0,0,QQQ,2016-04-28,498.0,38150.47999999997,51557.94
102.17,102.38,100.82,101.63,67502800,0.0,0,QQQ,2016-04-29,498.0,38150.47999999997,50880.66
101.89,102.73,101.46,102.59,24813800,0.0,0,QQQ,2016-05-02,500.0,38354.259999999966,50945.0
101.86,102.32,101.37,101.64,38569400,0.0,0,QQQ,2016-05-03,500.0,38354.259999999966,50930.0
101.02,101.4,100.73,100.98,27474500,0.0,0,QQQ,2016-05-04,500.0,38354.259999999966,50510.0
101.35,101.57,100.75,100.95,20788100,0.0,0,QQQ,2016-05-05,500.0,38354.259999999966,50675.0
100.45,101.51,100.36,101.49,30758500,0.0,0,QQQ,2016-05-06,500.0,38354.259999999966,50225.0
101.5,102.25,101.45,101.78,19289600,0.0,0,QQQ,2016-05-09,502.0,38557.259999999966,50953.0
102.15,103.22,101.96,103.17,21178900,0.0,0,QQQ,2016-05-10,502.0,38557.259999999966,51279.3
103.02,103.33,102.21,102.24,20966300,0.0,0,QQQ,2016-05-11,502.0,38557.259999999966,51716.04
102.48,102.61,101.07,101.79,29196300,0.0,0,QQQ,2016-05-12,502.0,38557.259999999966,51444.96
101.7,102.33,101.21,101.42,21059300,0.0,0,QQQ,2016-05-13,502.0,38557.259999999966,51053.4
101.57,103.06,101.47,102.68,18311900,0.0,0,QQQ,2016-05-16,504.0,38760.399999999965,51191.28
102.6,102.9,101.13,101.4,29932700,0.0,0,QQQ,2016-05-17,504.0,38760.399999999965,51710.399999999994
101.17,102.31,100.97,101.76,27524400,0.0,0,QQQ,2016-05-18,504.0,38760.399999999965,50989.68
101.37,101.62,100.49,101.23,27334600,0.0,0,QQQ,2016-05-19,504.0,38760.399999999965,51090.48
101.64,102.76,101.58,102.35,29549600,0.0,0,QQQ,2016-05-20,504.0,38760.399999999965,51226.56
102.46,102.83,102.12,102.21,15729800,0.0,0,QQQ,2016-05-23,506.0,38965.31999999996,51844.759999999995
102.78,104.39,102.75,104.26,29931300,0.0,0,QQQ,2016-05-24,506.0,38965.31999999996,52006.68
104.65,105.33,104.47,105.01,37951700,0.0,0,QQQ,2016-05-25,506.0,38965.31999999996,52952.9
105.12,105.45,104.87,105.32,21885900,0.0,0,QQQ,2016-05-26,506.0,38965.31999999996,53190.72
105.39,105.88,105.37,105.87,19870000,0.0,0,QQQ,2016-05-27,506.0,38965.31999999996,53327.340000000004
106.01,106.23,105.53,106.07,24366100,0.0,0,QQQ,2016-05-31,506.0,38965.31999999996,53641.060000000005
105.74,106.32,105.65,106.08,19571500,0.0,0,QQQ,2016-06-01,506.0,38965.31999999996,53504.439999999995
105.87,106.31,105.29,106.3,15696600,0.0,0,QQQ,2016-06-02,506.0,38965.31999999996,53570.22
106.1,106.14,105.11,105.8,20269900,0.0,0,QQQ,2016-06-03,506.0,38965.31999999996,53686.6
105.99,106.46,105.81,106.18,12502400,0.0,0,QQQ,2016-06-06,508.0,39177.29999999997,53842.92
106.24,106.35,105.87,105.91,12184300,0.0,0,QQQ,2016-06-07,508.0,39177.29999999997,53969.92
106.1,106.32,105.7,106.1,14568700,0.0,0,QQQ,2016-06-08,508.0,39177.29999999997,53898.799999999996
105.66,106.04,105.46,105.92,17571600,0.0,0,QQQ,2016-06-09,508.0,39177.29999999997,53675.28
104.96,105.16,104.36,104.72,32965000,0.0,0,QQQ,2016-06-10,508.0,39177.29999999997,53319.68
104.13,104.71,103.71,103.85,25154700,0.0,0,QQQ,2016-06-13,510.0,39385.55999999997,53106.299999999996
103.57,104.22,103.09,103.85,24588500,0.0,0,QQQ,2016-06-14,510.0,39385.55999999997,52820.7
104.1,104.24,103.38,103.55,24605700,0.0,0,QQQ,2016-06-15,510.0,39385.55999999997,53091.0
103.04,103.95,102.38,103.86,32079900,0.0,0,QQQ,2016-06-16,510.0,39385.55999999997,52550.4
103.64,103.79,102.4,102.64,29208800,0.29,0,QQQ,2016-06-17,510.0,39385.55999999997,52856.4
103.83,104.33,103.21,103.29,20562800,0.0,0,QQQ,2016-06-20,512.0,39593.21999999997,53160.96
103.42,103.83,103.23,103.61,22804100,0.0,0,QQQ,2016-06-21,512.0,39593.21999999997,52951.04
103.67,104.28,103.28,103.36,22724200,0.0,0,QQQ,2016-06-22,512.0,39593.21999999997,53079.04
104.16,104.86,103.73,104.84,18714200,0.0,0,QQQ,2016-06-23,512.0,39593.21999999997,53329.92
101.11,102.65,100.3,100.52,68012700,0.0,0,QQQ,2016-06-24,512.0,39593.21999999997,51768.32
99.85,99.85,98.07,98.52,48222600,0.0,0,QQQ,2016-06-27,514.0,39792.91999999997,51322.899999999994
99.61,100.73,99.56,100.68,28260600,0.0,0,QQQ,2016-06-28,514.0,39792.91999999997,51199.54
101.47,102.68,101.43,102.47,31356700,0.0,0,QQQ,2016-06-29,514.0,39792.91999999997,52155.58
102.64,103.72,102.29,103.65,36300800,0.0,0,QQQ,2016-06-30,514.0,39792.91999999997,52756.96
103.6,104.56,103.56,104.17,19902800,0.0,0,QQQ,2016-07-01,514.0,39792.91999999997,53250.399999999994
103.62,103.77,102.98,103.54,21167900,0.0,0,QQQ,2016-07-05,514.0,39792.91999999997,53260.68
103.04,104.43,102.72,104.38,24579300,0.0,0,QQQ,2016-07-06,514.0,39792.91999999997,52962.560000000005
104.48,104.92,104.2,104.69,19161700,0.0,0,QQQ,2016-07-07,514.0,39792.91999999997,53702.72
105.25,106.37,105.08,106.31,29457900,0.0,0,QQQ,2016-07-08,514.0,39792.91999999997,54098.5
106.67,107.31,106.66,106.92,20218500,0.0,0,QQQ,2016-07-11,516.0,40006.259999999966,55041.72
107.57,107.75,107.31,107.46,21906100,0.0,0,QQQ,2016-07-12,516.0,40006.259999999966,55506.119999999995
107.71,107.78,107.19,107.2,21107800,0.0,0,QQQ,2016-07-13,516.0,40006.259999999966,55578.35999999999
107.91,108.13,107.66,107.93,20871000,0.0,0,QQQ,2016-07-14,516.0,40006.259999999966,55681.56
108.18,108.24,107.52,107.76,17999300,0.0,0,QQQ,2016-07-15,516.0,40006.259999999966,55820.880000000005
107.83,108.66,107.81,108.47,20713900,0.0,0,QQQ,2016-07-18,518.0,40221.91999999997,55855.94
108.09,108.41,107.88,108.08,18936700,0.0,0,QQQ,2016-07-19,518.0,40221.91999999997,55990.62
108.66,109.54,108.53,109.34,24997900,0.0,0,QQQ,2016-07-20,518.0,40221.91999999997,56285.88
109.42,109.63,108.79,109.09,18885400,0.0,0,QQQ,2016-07-21,518.0,40221.91999999997,56679.56
109.16,109.67,108.83,109.54,20003400,0.0,0,QQQ,2016-07-22,518.0,40221.91999999997,56544.88
109.45,109.58,109.18,109.55,12968100,0.0,0,QQQ,2016-07-25,520.0,40440.81999999997,56914.0
109.51,110.07,109.13,109.68,21223800,0.0,0,QQQ,2016-07-26,520.0,40440.81999999997,56945.200000000004
110.6,110.73,109.97,110.44,27646100,0.0,0,QQQ,2016-07-27,520.0,40440.81999999997,57512.0
110.61,110.95,110.26,110.82,16939700,0.0,0,QQQ,2016-07-28,520.0,40440.81999999997,57517.2
111.07,111.36,110.72,111.06,22385300,0.0,0,QQQ,2016-07-29,520.0,40440.81999999997,57756.399999999994
111.14,111.93,111.01,111.65,13990100,0.0,0,QQQ,2016-08-01,522.0,40663.09999999997,58015.08
111.49,111.58,110.09,110.8,21278400,0.0,0,QQQ,2016-08-02,522.0,40663.09999999997,58197.78
110.72,111.18,110.65,111.17,15011300,0.0,0,QQQ,2016-08-03,522.0,40663.09999999997,57795.84
111.13,111.59,110.87,111.49,12835300,0.0,0,QQQ,2016-08-04,522.0,40663.09999999997,58009.86
112.06,112.81,111.93,112.56,23196600,0.0,0,QQQ,2016-08-05,522.0,40663.09999999997,58495.32
112.62,112.64,112.08,112.43,12358200,0.0,0,QQQ,2016-08-08,524.0,40888.33999999997,59012.880000000005
112.52,113.05,112.45,112.69,13276500,0.0,0,QQQ,2016-08-09,524.0,40888.33999999997,58960.479999999996
112.76,112.79,112.1,112.4,14688400,0.0,0,QQQ,2016-08-10,524.0,40888.33999999997,59086.240000000005
112.79,113.13,112.56,112.89,12969800,0.0,0,QQQ,2016-08-11,524.0,40888.33999999997,59101.96000000001
112.69,112.97,112.57,112.96,19379000,0.0,0,QQQ,2016-08-12,524.0,40888.33999999997,59049.56
113.11,113.7,113.07,113.44,11777800,0.0,0,QQQ,2016-08-15,526.0,41114.55999999997,59495.86
113.23,113.24,112.8,112.82,14161400,0.0,0,QQQ,2016-08-16,526.0,41114.55999999997,59558.98
112.85,113.06,112.22,113.02,15980300,0.0,0,QQQ,2016-08-17,526.0,41114.55999999997,59359.1
112.91,113.21,112.72,113.05,10036300,0.0,0,QQQ,2016-08-18,526.0,41114.55999999997,59390.659999999996
112.85,113.27,112.54,113.02,18743000,0.0,0,QQQ,2016-08-19,526.0,41114.55999999997,59359.1
112.86,113.3,112.64,113.11,14500600,0.0,0,QQQ,2016-08-22,528.0,41340.27999999997,59590.08
113.55,113.74,113.26,113.31,11997900,0.0,0,QQQ,2016-08-23,528.0,41340.27999999997,59954.4
113.23,113.39,112.2,112.58,17728700,0.0,0,QQQ,2016-08-24,528.0,41340.27999999997,59785.44
112.29,112.74,112.15,112.39,24266300,0.0,0,QQQ,2016-08-25,528.0,41340.27999999997,59289.12
112.43,113.29,111.88,112.56,23896000,0.0,0,QQQ,2016-08-26,528.0,41340.27999999997,59363.04
112.59,113.01,112.57,112.71,11184900,0.0,0,QQQ,2016-08-29,530.0,41565.45999999997,59672.700000000004
112.53,112.86,111.96,112.35,19843300,0.0,0,QQQ,2016-08-30,530.0,41565.45999999997,59640.9
112.17,112.35,111.76,112.23,16169800,0.0,0,QQQ,2016-08-31,530.0,41565.45999999997,59450.1
112.27,112.65,111.72,112.52,20944700,0.0,0,QQQ,2016-09-01,530.0,41565.45999999997,59503.1
113.08,113.31,112.46,112.89,18088200,0.0,0,QQQ,2016-09-02,530.0,41565.45999999997,59932.4
113.08,113.59,112.83,113.59,18525200,0.0,0,QQQ,2016-09-06,530.0,41565.45999999997,59932.4
113.69,113.85,113.22,113.66,17546900,0.0,0,QQQ,2016-09-07,530.0,41565.45999999997,60255.7
113.32,113.35,112.69,112.99,20125300,0.0,0,QQQ,2016-09-08,530.0,41565.45999999997,60059.6
112.05,112.3,110.13,110.15,50813300,0.0,0,QQQ,2016-09-09,530.0,41565.45999999997,59386.5
109.53,112.28,109.52,112.12,39646000,0.0,0,QQQ,2016-09-12,532.0,41784.51999999997,58269.96
111.56,111.89,110.58,111.12,45863900,0.0,0,QQQ,2016-09-13,532.0,41784.51999999997,59349.92
111.24,112.26,111.21,111.65,28221800,0.0,0,QQQ,2016-09-14,532.0,41784.51999999997,59179.68
111.68,113.56,111.67,113.39,38521400,0.0,0,QQQ,2016-09-15,532.0,41784.51999999997,59413.76
113.26,113.45,112.77,113.33,27596500,0.29,0,QQQ,2016-09-16,532.0,41784.51999999997,60254.32
113.62,113.97,112.62,112.84,16222900,0.0,0,QQQ,2016-09-19,534.0,42011.759999999966,60673.08
113.25,113.52,112.86,113.05,18078600,0.0,0,QQQ,2016-09-20,534.0,42011.759999999966,60475.5
113.54,114.33,112.87,114.16,31546800,0.0,0,QQQ,2016-09-21,534.0,42011.759999999966,60630.36
114.83,115.2,114.71,115.07,22614400,0.0,0,QQQ,2016-09-22,534.0,42011.759999999966,61319.22
114.98,114.98,114.17,114.34,22213400,0.0,0,QQQ,2016-09-23,534.0,42011.759999999966,61399.32
113.69,113.83,113.22,113.38,16403900,0.0,0,QQQ,2016-09-26,536.0,42239.13999999996,60937.84
113.3,114.56,113.2,114.5,20238400,0.0,0,QQQ,2016-09-27,536.0,42239.13999999996,60728.799999999996
114.65,114.76,114.11,114.69,14794300,0.0,0,QQQ,2016-09-28,536.0,42239.13999999996,61452.4
114.5,114.71,113.37,113.86,27207500,0.0,0,QQQ,2016-09-29,536.0,42239.13999999996,61372.0
114.16,115.05,114.05,114.71,25543200,0.0,0,QQQ,2016-09-30,536.0,42239.13999999996,61189.759999999995
114.57,114.69,114.11,114.55,19216400,0.0,0,QQQ,2016-10-03,538.0,42468.27999999996,61638.659999999996
114.89,115.14,113.94,114.38,21239700,0.0,0,QQQ,2016-10-04,538.0,42468.27999999996,61810.82
114.71,115.15,114.67,114.78,14481300,0.0,0,QQQ,2016-10-05,538.0,42468.27999999996,61713.979999999996
114.64,114.97,114.16,114.72,11987100,0.0,0,QQQ,2016-10-06,538.0,42468.27999999996,61676.32
114.83,114.99,113.91,114.47,19984200,0.0,0,QQQ,2016-10-07,538.0,42468.27999999996,61778.54
115.06,115.45,115.01,115.2,19687300,0.0,0,QQQ,2016-10-10,540.0,42698.399999999965,62132.4
115.1,115.12,113.05,113.55,27774400,0.0,0,QQQ,2016-10-11,540.0,42698.399999999965,62154.0
113.66,113.84,113.11,113.46,14267800,0.0,0,QQQ,2016-10-12,540.0,42698.399999999965,61376.4
112.68,113.36,112.03,113.05,22821000,0.0,0,QQQ,2016-10-13,540.0,42698.399999999965,60847.200000000004
113.61,114.07,113.12,113.19,21313300,0.0,0,QQQ,2016-10-14,540.0,42698.399999999965,61349.4
113.09,113.34,112.73,112.88,14182700,0.0,0,QQQ,2016-10-17,542.0,42924.579999999965,61294.78
114.22,114.41,113.83,113.88,19276700,0.0,0,QQQ,2016-10-18,542.0,42924.579999999965,61907.24
113.8,114.04,113.67,113.87,13702900,0.0,0,QQQ,2016-10-19,542.0,42924.579999999965,61679.6
113.76,113.99,113.08,113.74,18132200,0.0,0,QQQ,2016-10-20,542.0,42924.579999999965,61657.920000000006
113.83,114.23,113.45,114.16,15707800,0.0,0,QQQ,2016-10-21,542.0,42924.579999999965,61695.86
114.9,115.61,114.88,115.54,19143000,0.0,0,QQQ,2016-10-24,544.0,43154.37999999997,62505.600000000006
115.6,115.62,114.99,115.17,20341800,0.0,0,QQQ,2016-10-25,544.0,43154.37999999997,62886.399999999994
114.42,115.01,114.05,114.39,20463700,0.0,0,QQQ,2016-10-26,544.0,43154.37999999997,62244.48
114.88,114.97,113.7,113.86,19099800,0.0,0,QQQ,2016-10-27,544.0,43154.37999999997,62494.72
113.54,114.12,112.8,113.15,35369300,0.0,0,QQQ,2016-10-28,544.0,43154.37999999997,61765.76
113.56,113.56,112.98,113.04,18749400,0.0,0,QQQ,2016-10-31,546.0,43381.49999999997,62003.76
113.24,113.26,111.22,112.19,23498700,0.0,0,QQQ,2016-11-01,546.0,43381.49999999997,61829.03999999999
112.11,112.38,111.01,111.29,26960100,0.0,0,QQQ,2016-11-02,546.0,43381.49999999997,61212.06
111.11,111.48,110.08,110.2,36205200,0.0,0,QQQ,2016-11-03,546.0,43381.49999999997,60666.06
109.93,110.68,109.62,109.82,26997500,0.0,0,QQQ,2016-11-04,546.0,43381.49999999997,60021.780000000006
111.59,112.54,111.41,112.42,26591200,0.0,0,QQQ,2016-11-07,548.0,43604.67999999997,61151.32
112.31,113.67,112.05,113.16,20777900,0.0,0,QQQ,2016-11-08,548.0,43604.67999999997,61545.880000000005
111.83,113.86,111.7,113.68,70234400,0.0,0,QQQ,2016-11-09,548.0,43604.67999999997,61282.84
114.23,114.39,110.35,111.84,72825400,0.0,0,QQQ,2016-11-10,548.0,43604.67999999997,62598.04
111.36,112.13,110.97,111.89,41115200,0.0,0,QQQ,2016-11-11,548.0,43604.67999999997,61025.28
111.92,112.03,110.18,110.76,35906000,0.0,0,QQQ,2016-11-14,550.0,43828.51999999997,61556.0
111.6,112.68,111.44,112.3,31796600,0.0,0,QQQ,2016-11-15,550.0,43828.51999999997,61380.0
111.77,113.04,111.77,112.97,16538100,0.0,0,QQQ,2016-11-16,550.0,43828.51999999997,61473.5
112.91,113.81,112.68,113.79,20598600,0.0,0,QQQ,2016-11-17,550.0,43828.51999999997,62100.5
113.92,114.12,113.26,113.36,16428700,0.0,0,QQQ,2016-11-18,550.0,43828.51999999997,62656.0
113.64,114.65,113.6,114.54,20268500,0.0,0,QQQ,2016-11-21,552.0,44055.79999999997,62729.28
114.99,115.17,114.61,114.89,18850600,0.0,0,QQQ,2016-11-22,552.0,44055.79999999997,63474.479999999996
114.51,114.64,113.92,114.42,22926000,0.0,0,QQQ,2016-11-23,552.0,44055.79999999997,63209.520000000004
114.56,114.84,114.42,114.79,7162800,0.0,0,QQQ,2016-11-25,552.0,44055.79999999997,63237.12
114.65,115.06,114.41,114.53,13479000,0.0,0,QQQ,2016-11-28,554.0,44285.09999999997,63516.100000000006
114.64,115.48,114.31,114.93,18553000,0.0,0,QQQ,2016-11-29,554.0,44285.09999999997,63510.56
115.07,115.11,113.5,113.54,30405300,0.0,0,QQQ,2016-11-30,554.0,44285.09999999997,63748.78
113.5,113.51,111.4,111.57,39796600,0.0,0,QQQ,2016-12-01,554.0,44285.09999999997,62879.0
111.64,112.24,111.33,111.8,32876800,0.0,0,QQQ,2016-12-02,554.0,44285.09999999997,61848.56
112.38,113.11,111.86,112.67,21419700,0.0,0,QQQ,2016-12-05,556.0,44509.85999999997,62483.28
112.98,113.13,112.46,112.94,27293300,0.0,0,QQQ,2016-12-06,556.0,44509.85999999997,62816.880000000005
112.7,114.51,112.37,114.37,26622400,0.0,0,QQQ,2016-12-07,556.0,44509.85999999997,62661.200000000004
114.41,114.86,114.19,114.57,18578400,0.0,0,QQQ,2016-12-08,556.0,44509.85999999997,63611.96
114.99,115.51,114.98,115.47,21863100,0.0,0,QQQ,2016-12-09,556.0,44509.85999999997,63934.439999999995
114.96,115.19,114.47,114.95,23259300,0.0,0,QQQ,2016-12-12,558.0,44739.77999999997,64147.67999999999
115.29,117.02,115.29,116.4,54477900,0.0,0,QQQ,2016-12-13,558.0,44739.77999999997,64331.82000000001
116.54,116.92,115.82,116.15,28746000,0.0,0,QQQ,2016-12-14,558.0,44739.77999999997,65029.32000000001
116.31,117.02,116.03,116.34,22762300,0.0,0,QQQ,2016-12-15,558.0,44739.77999999997,64900.98
116.62,116.86,115.67,115.91,26283900,0.36,0,QQQ,2016-12-16,558.0,44739.77999999997,65073.96
116.02,117.1,115.86,116.38,21138700,0.0,0,QQQ,2016-12-19,560.0,44971.81999999997,64971.2
116.75,117.04,116.61,116.83,11461800,0.0,0,QQQ,2016-12-20,560.0,44971.81999999997,65380.0
116.88,116.95,116.48,116.74,7079300,0.0,0,QQQ,2016-12-21,560.0,44971.81999999997,65452.799999999996
116.75,116.78,115.95,116.41,16645000,0.0,0,QQQ,2016-12-22,560.0,44971.81999999997,65380.0
116.22,116.54,116.11,116.49,9007500,0.0,0,QQQ,2016-12-23,560.0,44971.81999999997,65083.2
116.74,117.77,116.69,117.09,16110600,0.0,0,QQQ,2016-12-27,560.0,44971.81999999997,65374.399999999994
117.34,117.45,116.1,116.18,17975200,0.0,0,QQQ,2016-12-28,560.0,44971.81999999997,65710.40000000001
116.15,116.42,115.64,116.01,13267500,0.0,0,QQQ,2016-12-29,560.0,44971.81999999997,65044.0
116.24,116.25,114.49,114.82,41749000,0.0,0,QQQ,2016-12-30,560.0,44971.81999999997,65094.399999999994
115.59,116.28,115.22,115.85,22307600,0.0,0,QQQ,2017-01-03,560.0,44971.81999999997,64730.4
115.97,116.69,115.96,116.48,19749100,0.0,0,QQQ,2017-01-04,560.0,44971.81999999997,64943.2
116.39,117.21,116.39,117.14,20644300,0.0,0,QQQ,2017-01-05,560.0,44971.81999999997,65178.4
117.26,118.47,116.96,118.16,24074300,0.0,0,QQQ,2017-01-06,560.0,44971.81999999997,65665.6
118.26,118.77,118.18,118.55,18909200,0.0,0,QQQ,2017-01-09,562.0,45208.33999999997,66462.12000000001
118.6,119.17,118.33,118.81,16176600,0.0,0,QQQ,2017-01-10,562.0,45208.33999999997,66653.2
118.86,119.13,118.25,119.13,20686000,0.0,0,QQQ,2017-01-11,562.0,45208.33999999997,66799.31999999999
118.71,119.03,117.84,118.95,19622500,0.0,0,QQQ,2017-01-12,562.0,45208.33999999997,66715.01999999999
119.01,119.56,119.01,119.36,16930800,0.0,0,QQQ,2017-01-13,562.0,45208.33999999997,66883.62000000001
119.05,119.23,118.65,119.0,14538500,0.0,0,QQQ,2017-01-17,562.0,45208.33999999997,66906.09999999999
119.17,119.36,118.87,119.24,12499700,0.0,0,QQQ,2017-01-18,562.0,45208.33999999997,66973.54000000001
119.41,119.83,118.93,119.18,12710700,0.0,0,QQQ,2017-01-19,562.0,45208.33999999997,67108.42
119.71,120.01,119.12,119.44,22091000,0.0,0,QQQ,2017-01-20,562.0,45208.33999999997,67277.01999999999
119.37,119.71,118.78,119.54,17434200,0.0,0,QQQ,2017-01-23,564.0,45447.079999999965,67324.68000000001
119.77,120.53,119.57,120.34,17640900,0.0,0,QQQ,2017-01-24,564.0,45447.079999999965,67550.28
121.1,121.59,120.99,121.56,15036200,0.0,0,QQQ,2017-01-25,564.0,45447.079999999965,68300.4
121.72,121.93,121.47,121.68,16052200,0.0,0,QQQ,2017-01-26,564.0,45447.079999999965,68650.08
121.94,122.03,121.52,121.91,15053000,0.0,0,QQQ,2017-01-27,564.0,45447.079999999965,68774.16
121.51,121.51,120.3,120.96,25006700,0.0,0,QQQ,2017-01-30,566.0,45690.09999999996,68774.66
120.54,120.75,120.02,120.72,19091100,0.0,0,QQQ,2017-01-31,566.0,45690.09999999996,68225.64
121.58,121.8,121.0,121.56,22861900,0.0,0,QQQ,2017-02-01,566.0,45690.09999999996,68814.28
121.34,121.82,121.0,121.45,15101400,0.0,0,QQQ,2017-02-02,566.0,45690.09999999996,68678.44
121.58,121.92,121.46,121.8,16957200,0.0,0,QQQ,2017-02-03,566.0,45690.09999999996,68814.28
121.59,121.96,121.48,121.94,11630100,0.0,0,QQQ,2017-02-06,568.0,45933.27999999996,69063.12
122.2,122.64,122.08,122.39,17541100,0.0,0,QQQ,2017-02-07,568.0,45933.27999999996,69409.6
122.22,122.77,121.99,122.59,12569100,0.0,0,QQQ,2017-02-08,568.0,45933.27999999996,69420.96
122.72,123.31,122.65,123.04,17542700,0.0,0,QQQ,2017-02-09,568.0,45933.27999999996,69704.96
123.31,123.62,123.1,123.45,13915700,0.0,0,QQQ,2017-02-10,568.0,45933.27999999996,70040.08
123.82,124.3,123.78,124.14,19120200,0.0,0,QQQ,2017-02-13,570.0,46180.91999999996,70577.4
124.19,124.57,123.79,124.56,16333500,0.0,0,QQQ,2017-02-14,570.0,46180.91999999996,70788.3
124.47,125.36,124.41,125.3,17891400,0.0,0,QQQ,2017-02-15,570.0,46180.91999999996,70947.9
125.37,125.63,124.94,125.26,15098300,0.0,0,QQQ,2017-02-16,570.0,46180.91999999996,71460.90000000001
125.07,125.81,125.05,125.8,15563700,0.0,0,QQQ,2017-02-17,570.0,46180.91999999996,71289.9
126.04,126.5,125.98,126.42,18479600,0.0,0,QQQ,2017-02-21,570.0,46180.91999999996,71842.8
126.3,126.56,126.09,126.47,12110900,0.0,0,QQQ,2017-02-22,570.0,46180.91999999996,71991.0
126.66,126.66,125.49,125.99,17489000,0.0,0,QQQ,2017-02-23,570.0,46180.91999999996,72196.2
125.42,126.24,125.38,126.24,18624500,0.0,0,QQQ,2017-02-24,570.0,46180.91999999996,71489.4
126.0,126.4,125.79,126.39,12008700,0.0,0,QQQ,2017-02-27,572.0,46432.91999999996,72072.0
126.36,126.42,125.66,126.0,16598600,0.0,0,QQQ,2017-02-28,572.0,46432.91999999996,72277.92
126.81,127.61,126.57,127.38,25813800,0.0,0,QQQ,2017-03-01,572.0,46432.91999999996,72535.32
127.35,127.37,126.59,126.74,19951400,0.0,0,QQQ,2017-03-02,572.0,46432.91999999996,72844.2
126.65,127.01,126.31,126.97,13722700,0.0,0,QQQ,2017-03-03,572.0,46432.91999999996,72443.8
126.56,126.91,126.19,126.69,12026200,0.0,0,QQQ,2017-03-06,574.0,46686.039999999964,72645.44
126.44,127.03,126.26,126.48,15500900,0.0,0,QQQ,2017-03-07,574.0,46686.039999999964,72576.56
126.56,127.1,126.43,126.7,15776000,0.0,0,QQQ,2017-03-08,574.0,46686.039999999964,72645.44
126.67,126.97,126.12,126.8,20855300,0.0,0,QQQ,2017-03-09,574.0,46686.039999999964,72708.58
127.38,127.54,126.78,127.33,21922600,0.0,0,QQQ,2017-03-10,574.0,46686.039999999964,73116.12
127.28,127.57,127.22,127.55,10731600,0.0,0,QQQ,2017-03-13,576.0,46940.59999999996,73313.28
127.25,127.3,126.72,127.24,14019700,0.0,0,QQQ,2017-03-14,576.0,46940.59999999996,73296.0
127.5,128.32,127.09,128.02,22709100,0.0,0,QQQ,2017-03-15,576.0,46940.59999999996,73440.0
128.26,128.26,127.64,127.93,18457300,0.0,0,QQQ,2017-03-16,576.0,46940.59999999996,73877.76
128.09,128.23,127.82,127.89,21234500,0.27,0,QQQ,2017-03-17,576.0,46940.59999999996,73779.84
127.85,128.3,127.66,128.0,10105200,0.0,0,QQQ,2017-03-20,578.0,47196.29999999996,73897.3
128.49,128.61,125.98,126.06,35841900,0.0,0,QQQ,2017-03-21,578.0,47196.29999999996,74267.22
126.1,127.04,125.94,126.92,29177900,0.0,0,QQQ,2017-03-22,578.0,47196.29999999996,72885.8
126.75,127.1,126.38,126.6,20311700,0.0,0,QQQ,2017-03-23,578.0,47196.29999999996,73261.5
127.0,127.5,126.37,126.86,22967600,0.0,0,QQQ,2017-03-24,578.0,47196.29999999996,73406.0
125.96,127.29,125.66,127.06,18472400,0.0,0,QQQ,2017-03-27,580.0,47448.21999999996,73056.8
127.06,128.22,126.78,127.84,23721900,0.0,0,QQQ,2017-03-28,580.0,47448.21999999996,73694.8
127.93,128.48,127.79,128.43,13710000,0.0,0,QQQ,2017-03-29,580.0,47448.21999999996,74199.40000000001
128.38,128.78,128.27,128.65,16092400,0.0,0,QQQ,2017-03-30,580.0,47448.21999999996,74460.4
128.46,128.91,128.32,128.56,19841400,0.0,0,QQQ,2017-03-31,580.0,47448.21999999996,74506.8
128.67,128.98,127.76,128.48,23700300,0.0,0,QQQ,2017-04-03,582.0,47705.559999999954,74885.93999999999
128.11,128.7,128.06,128.68,13400000,0.0,0,QQQ,2017-04-04,582.0,47705.559999999954,74560.02
128.87,129.63,127.92,128.16,32011200,0.0,0,QQQ,2017-04-05,582.0,47705.559999999954,75002.34
128.29,128.57,127.9,128.23,18832200,0.0,0,QQQ,2017-04-06,582.0,47705.559999999954,74664.78
128.19,128.55,127.7,128.16,16743100,0.0,0,QQQ,2017-04-07,582.0,47705.559999999954,74606.58
128.29,128.74,127.86,128.21,15619300,0.0,0,QQQ,2017-04-10,584.0,47962.139999999956,74921.36
128.09,128.29,126.73,127.66,33778400,0.0,0,QQQ,2017-04-11,584.0,47962.139999999956,74804.56
